Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,54,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,22,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,"1,708","ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,14,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,7,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,45,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,436,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,164,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"1,035","ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,7,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,379,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,357,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,186,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H24,Total assets,Financial position,"1,695","ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H25,Current assets,Financial position,880,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,356,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,53,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,42,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H29,Other assets,Financial position,459,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,"1,695","ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,823,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,564,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,308,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,"251,300","ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,"24,400","ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,156,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,93,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,32,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,23,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,11,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 3,CC21,"Textile, Leather, Clothing and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,49,"ANZSIC06 groups C131, C132, C133, C134, and C135"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H01,Total income,Financial performance,"1,462","ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,190,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"1,207","ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,15,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,C,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"1,304","ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,10,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,6,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,38,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,318,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,1,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,138,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,789,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,6,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,274,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,258,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,142,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H24,Total assets,Financial position,"1,375","ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H25,Current assets,Financial position,662,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,290,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,42,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,27,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H29,Other assets,Financial position,424,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"1,375","ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,714,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,428,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,233,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"289,900","ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"28,100","ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H36,Current ratio,Financial ratios,155,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H37,Quick ratio,Financial ratios,94,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,27,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H39,Return on equity,Financial ratios,20,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H40,Return on total assets,Financial ratios,10,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC211,Textile and Leather Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,52,"ANZSIC06 groups C131, C132, and C133"
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H01,Total income,Financial performance,454,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,51,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,376,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,0,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H08,Total expenditure,Financial performance,404,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H09,Interest and donations,Financial performance,4,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H10,Indirect taxes,Financial performance,1,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H11,Depreciation,Financial performance,7,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H12,Salaries and wages paid,Financial performance,118,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H13,Redundancy and severance,Financial performance,0,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,25,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,246,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H20,Non-operating expenses,Financial performance,1,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H21,Opening stocks,Financial performance,105,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H22,Closing stocks,Financial performance,99,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H23,Surplus before income tax,Financial performance,44,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H24,Total assets,Financial position,320,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H25,Current assets,Financial position,217,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H26,Fixed tangible assets,Financial position,66,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H27,Additions to fixed assets,Financial position,11,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H28,Disposals of fixed assets,Financial position,14,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H29,Other assets,Financial position,36,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H30,Total equity and liabilities,Financial position,320,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,109,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H32,Current liabilities,Financial position,136,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars (millions),H33,Other liabilities,Financial position,75,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H34,Total income per employee count,Financial ratios,"175,900",ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Dollars,H35,Surplus per employee count,Financial ratios,"17,100",ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H36,Current ratio,Financial ratios,160,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H37,Quick ratio,Financial ratios,87,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H38,Margin on sales of goods for resale,Financial ratios,50,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H39,Return on equity,Financial ratios,41,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H40,Return on total assets,Financial ratios,14,ANZSIC06 groups C134 and C135
2021,Level 4,CC212,"Clothing, Knitted Products and Footwear Manufacturing",Percentage,H41,Liabilities structure,Financial ratios,34,ANZSIC06 groups C134 and C135
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"6,189",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,348,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"5,638",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,13,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,104,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,86,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"5,657",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,34,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,14,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,169,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,082",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,5,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,232,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"4,081",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,44,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,696,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,649,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,485,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"4,585",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,323",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,531",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,306,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,134,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,731,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"4,585",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,033",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,677",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,875,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"364,600",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"28,600",ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,139,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,100,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 groups C141 and C149
2021,Level 3,CC31,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,44,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H01,Total income,Financial performance,"6,189",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,348,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,"5,638",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,13,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,104,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,86,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,"5,657",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,34,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,14,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,169,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,"1,082",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,5,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,232,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,"4,081",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,44,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,696,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,649,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,485,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H24,Total assets,Financial position,"4,585",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H25,Current assets,Financial position,"2,323",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,"1,531",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,306,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,134,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H29,Other assets,Financial position,731,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,"4,585",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,"2,033",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,"1,677",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,875,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,"364,600",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,"28,600",ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Percentage,H36,Current ratio,Financial ratios,139,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Percentage,H37,Quick ratio,Financial ratios,100,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,33,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Percentage,H39,Return on equity,Financial ratios,24,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Percentage,H40,Return on total assets,Financial ratios,11,ANZSIC06 groups C141 and C149
2021,Level 4,CC311,Wood Product Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,44,ANZSIC06 groups C141 and C149
2021,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H01,Total income,Financial performance,"3,309",ANZSIC06 groups C151 and C152
2021,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H02,Sales of goods not further processed,Financial performance,132,ANZSIC06 groups C151 and C152
2021,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H03,Sales of other goods and services,Financial performance,"3,051",ANZSIC06 groups C151 and C152
2021,Level 3,CC32,"Pulp, Paper and Converted Paper Product Manufacturing",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,3,ANZSIC06 groups C151 and C152
